<http://dbpedia.org/resource/Groomsport>	<http://dbpedia.org/ontology/abstract>	"Groomsport (from Irish  Port an Ghiolla Ghruama 'port of the gloomy servant') is a village and townland near Bangor in County Down, Northern Ireland. It is on the south shore of Belfast Lough and on the north coast of the Ards Peninsula. Groomsport has a population of 1,220 people according to the 2021 census. It is part of the Ards and North Down Borough. Groomsport is a dormitory seaside and holiday village. Originally it was a small fishing village with the focus of development being the harbour and Main Street. Groomsport has developed as a centre for water and shore-based recreation with improved facilities for activities such as sailing and power boating. The Cockle Island Boat Club has its home here in the boat house on the pier. The village developed beside the natural sheltered harbour, between the shore, Ballymacormick Point and the rocky outcrop known as Cockle Island. The harbour is reputed to be of Viking origin and the beginnings of the small settlement can be traced to the 9th or 10th century. Groomsport remained a fishing village through the Victorian and Edwardian periods until the 1920s. Groomsport still retains the identity and character of a small harbour village with its pier and sheltered anchorage together with its historic street pattern."@en
<http://dbpedia.org/resource/Category:Civil_parish_of_Carnmoney>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Barony_of_Belfast_Lower>
<http://dbpedia.org/resource/Forkhill>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Villages_in_County_Armagh>
<http://dbpedia.org/resource/Castleskreen>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Dromore>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Religion_in_County_Antrim>
<http://dbpedia.org/resource/Bellarena>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Causeway_Coast_and_Glens_district>
<http://dbpedia.org/resource/Craigavon_Borough_Council>	<http://www.w3.org/2000/01/rdf-schema#label>	"Craigavon Borough Council"@en
<http://dbpedia.org/resource/Portmuck>	<http://www.w3.org/2000/01/rdf-schema#label>	"Portmuck"@en
<http://dbpedia.org/resource/Category:Electoral_wards_of_Belfast>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Local_government_in_Belfast>
<http://dbpedia.org/resource/Florencecourt>	<http://www.w3.org/2000/01/rdf-schema#label>	"Florencecourt"@en
<http://dbpedia.org/resource/Ballytyrone>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Townlands_of_County_Armagh>
<http://dbpedia.org/resource/Coolyhill>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Ballymore,_County_Armagh>
<http://dbpedia.org/resource/Tamlaght,_County_Londonderry>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Elagh_More>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Derry_and_Strabane_district>
<http://dbpedia.org/resource/Ardboe>	<http://dbpedia.org/ontology/populationTotal>	"2221"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Category:Paleogene_volcanism>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Paleogene_magmatism>
<http://dbpedia.org/resource/Aughnacloy,_County_Tyrone>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Villages_in_County_Tyrone>
<http://dbpedia.org/resource/Mullanasilla>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Loughgall>
<http://dbpedia.org/resource/Leitrim,_County_Down>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Drumgooland>
<http://dbpedia.org/resource/Portstewart>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Collegeland,_County_Armagh>	<http://dbpedia.org/ontology/abstract>	"Collegeland is a semi-rural area in north County Armagh, Northern Ireland. It includes the townlands of Aghinlig, Keenaghan, Lislasley, Kinnego, Mullaghmore, and Tirmacrannon near the village of Charlemont and just across the River Blackwater from  Moy, County Tyrone, within the Armagh City, Banbridge and Craigavon Borough Council area. It had a population of 122 people (42 households) in the 2011 census. In 1859, the lease of the Collure estate (as it was then known) was inherited at his father's death by John Howard Parnell, elder brother of Charles Stewart Parnell. In 1879, John Parnell, financially strapped, offered his subtenants terms on which to purchase their own farms, according to the \"John Bright Clauses\" of the Landlord and Tenant (Ireland) Act 1870. As late as 1980, tenant farmers in the area paid rent to the estate of Olivia Parnell (widow of John Howard Parnell). A portion of the rents paid for upkeep of Trinity College, Dublin, hence the name \"Collegeland.\" Five killings in the Collegeland townlands of Aghinlig and Lislasley are noted in the article on The Troubles in Loughgall."@en
<http://dbpedia.org/resource/Leitrim,_County_Down>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Townlands_of_County_Down>
<http://dbpedia.org/resource/Ballynoe,_County_Down>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Bright>
<http://dbpedia.org/resource/Waringsford>	<http://dbpedia.org/ontology/populationTotal>	"129"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
